system_time,id,detection_rules,computer_name,Event.EventData.TargetFilename,image
2021-06-28 00:30:37,11,+ Windows Webshell Creation,"""EC2AMAZ-37OM3IA.avengers.local""","C:\Users\Administrator\Downloads\apache-
tomcat-10.0.7-windows-x64\apache-tomcat-
10.0.7\webapps\examples\jsp\security\pro
tected\index.jsp",C:\Windows\Explorer.EXE
2021-06-28 00:30:38,11,+ Windows Webshell Creation,"""EC2AMAZ-37OM3IA.avengers.local""","C:\Users\Administrator\Downloads\apache-
tomcat-10.0.7-windows-x64\apache-tomcat-
10.0.7\webapps\examples\jsp\security\pro
tected\login.jsp",C:\Windows\Explorer.EXE
2021-06-28 00:30:38,11,+ Windows Webshell Creation,"""EC2AMAZ-37OM3IA.avengers.local""","C:\Users\Administrator\Downloads\apache-
tomcat-10.0.7-windows-x64\apache-tomcat-
10.0.7\webapps\examples\jsp\sessions\car
ts.jsp",C:\Windows\Explorer.EXE
2021-06-28 00:30:38,11,+ Windows Webshell Creation,"""EC2AMAZ-37OM3IA.avengers.local""","C:\Users\Administrator\Downloads\apache-
tomcat-10.0.7-windows-x64\apache-tomcat-
10.0.7\webapps\examples\jsp\simpletag\fo
o.jsp",C:\Windows\Explorer.EXE
2021-06-28 00:30:38,11,+ Windows Webshell Creation,"""EC2AMAZ-37OM3IA.avengers.local""","C:\Users\Administrator\Downloads\apache-
tomcat-10.0.7-windows-x64\apache-tomcat-
10.0.7\webapps\examples\jsp\snp\snoop.js
p",C:\Windows\Explorer.EXE
2021-06-28 00:30:38,11,+ Windows Webshell Creation,"""EC2AMAZ-37OM3IA.avengers.local""","C:\Users\Administrator\Downloads\apache-
tomcat-10.0.7-windows-x64\apache-tomcat-
10.0.7\webapps\examples\jsp\tagplugin\ch
oose.jsp",C:\Windows\Explorer.EXE
2021-06-28 00:30:38,11,+ Windows Webshell Creation,"""EC2AMAZ-37OM3IA.avengers.local""","C:\Users\Administrator\Downloads\apache-
tomcat-10.0.7-windows-x64\apache-tomcat-
10.0.7\webapps\examples\jsp\tagplugin\fo
reach.jsp",C:\Windows\Explorer.EXE
2021-06-28 00:30:38,11,+ Windows Webshell Creation,"""EC2AMAZ-37OM3IA.avengers.local""","C:\Users\Administrator\Downloads\apache-
tomcat-10.0.7-windows-x64\apache-tomcat-
10.0.7\webapps\examples\jsp\tagplugin\if
.jsp",C:\Windows\Explorer.EXE
2021-06-28 00:30:38,11,+ Windows Webshell Creation,"""EC2AMAZ-37OM3IA.avengers.local""","C:\Users\Administrator\Downloads\apache-
tomcat-10.0.7-windows-x64\apache-tomcat-
10.0.7\webapps\examples\jsp\xml\xml.jsp",C:\Windows\Explorer.EXE
2021-06-28 00:30:38,11,+ Windows Webshell Creation,"""EC2AMAZ-37OM3IA.avengers.local""","C:\Users\Administrator\Downloads\apache-
tomcat-10.0.7-windows-x64\apache-tomcat-
10.0.7\webapps\host-manager\index.jsp",C:\Windows\Explorer.EXE
2021-06-28 00:30:38,11,+ Windows Webshell Creation,"""EC2AMAZ-37OM3IA.avengers.local""","C:\Users\Administrator\Downloads\apache-
tomcat-10.0.7-windows-x64\apache-tomcat-
10.0.7\webapps\host-manager\WEB-INF\jsp\
401.jsp",C:\Windows\Explorer.EXE
2021-06-28 00:30:38,11,+ Windows Webshell Creation,"""EC2AMAZ-37OM3IA.avengers.local""","C:\Users\Administrator\Downloads\apache-
tomcat-10.0.7-windows-x64\apache-tomcat-
10.0.7\webapps\host-manager\WEB-INF\jsp\
403.jsp",C:\Windows\Explorer.EXE
2021-06-28 00:30:38,11,+ Windows Webshell Creation,"""EC2AMAZ-37OM3IA.avengers.local""","C:\Users\Administrator\Downloads\apache-
tomcat-10.0.7-windows-x64\apache-tomcat-
10.0.7\webapps\host-manager\WEB-INF\jsp\
404.jsp",C:\Windows\Explorer.EXE
2021-06-28 00:30:38,11,+ Windows Webshell Creation,"""EC2AMAZ-37OM3IA.avengers.local""","C:\Users\Administrator\Downloads\apache-
tomcat-10.0.7-windows-x64\apache-tomcat-
10.0.7\webapps\manager\index.jsp",C:\Windows\Explorer.EXE
2021-06-28 00:30:38,11,+ Windows Webshell Creation,"""EC2AMAZ-37OM3IA.avengers.local""","C:\Users\Administrator\Downloads\apache-
tomcat-10.0.7-windows-x64\apache-tomcat-
10.0.7\webapps\manager\WEB-INF\jsp\401.j
sp",C:\Windows\Explorer.EXE
2021-06-28 00:30:38,11,+ Windows Webshell Creation,"""EC2AMAZ-37OM3IA.avengers.local""","C:\Users\Administrator\Downloads\apache-
tomcat-10.0.7-windows-x64\apache-tomcat-
10.0.7\webapps\manager\WEB-INF\jsp\403.j
sp",C:\Windows\Explorer.EXE
2021-06-28 00:30:38,11,+ Windows Webshell Creation,"""EC2AMAZ-37OM3IA.avengers.local""","C:\Users\Administrator\Downloads\apache-
tomcat-10.0.7-windows-x64\apache-tomcat-
10.0.7\webapps\manager\WEB-INF\jsp\404.j
sp",C:\Windows\Explorer.EXE
2021-06-28 00:30:38,11,+ Windows Webshell Creation,"""EC2AMAZ-37OM3IA.avengers.local""","C:\Users\Administrator\Downloads\apache-
tomcat-10.0.7-windows-x64\apache-tomcat-
10.0.7\webapps\manager\WEB-INF\jsp\conne
ctorCerts.jsp",C:\Windows\Explorer.EXE
2021-06-28 00:30:38,11,+ Windows Webshell Creation,"""EC2AMAZ-37OM3IA.avengers.local""","C:\Users\Administrator\Downloads\apache-
tomcat-10.0.7-windows-x64\apache-tomcat-
10.0.7\webapps\manager\WEB-INF\jsp\conne
ctorCiphers.jsp",C:\Windows\Explorer.EXE
2021-06-28 00:30:38,11,+ Windows Webshell Creation,"""EC2AMAZ-37OM3IA.avengers.local""","C:\Users\Administrator\Downloads\apache-
tomcat-10.0.7-windows-x64\apache-tomcat-
10.0.7\webapps\manager\WEB-INF\jsp\conne
ctorTrustedCerts.jsp",C:\Windows\Explorer.EXE
2021-06-28 00:30:38,11,+ Windows Webshell Creation,"""EC2AMAZ-37OM3IA.avengers.local""","C:\Users\Administrator\Downloads\apache-
tomcat-10.0.7-windows-x64\apache-tomcat-
10.0.7\webapps\manager\WEB-INF\jsp\sessi
onDetail.jsp",C:\Windows\Explorer.EXE
2021-06-28 00:30:38,11,+ Windows Webshell Creation,"""EC2AMAZ-37OM3IA.avengers.local""","C:\Users\Administrator\Downloads\apache-
tomcat-10.0.7-windows-x64\apache-tomcat-
10.0.7\webapps\manager\WEB-INF\jsp\sessi
onsList.jsp",C:\Windows\Explorer.EXE
2021-07-20 01:51:10,11,+ Windows Webshell Creation,"""EC2AMAZ-37OM3IA.avengers.local""","C:\Users\Administrator\Downloads\apache-
tomcat-10.0.7-windows-x64\apache-tomcat-
10.0.7\webapps\cmd\cmd.jsp","C:\Users\Administrator\Downloads\openlog
ic-openjdk-8u262-b10-windows-x64\openlog
ic-openjdk-8u262-b10-win-64\jre\bin\java
.exe"
